1000,6597,12510,6420,6664,7509,7318,8323,7854,5843,5742,6020,8554,8404,7584,7650,7790,9956,5103,5940,7280,9093,8351,7476,7118,6379,7571,6501,8331,6206,8417,5896,7579,9371,9087,6152,6075,5781,5831,6825,6463,6813,7068,6978,5743,7620,5545,7021,6853,7062,7136,
52000,562186,569539,772541,550405,583265,608592,600728,567802,517448,552043,714246,533985,566703,502213,604695,597738,552421,731196,660309,550206,565861,716352,519653,701441,604857,540115,563015,530259,582213,579721,517281,562453,651233,526677,520797,589324,636325,537563,552239,567368,591826,649875,655344,628894,603948,580722,605652,595413,548727,548614,
53000,660817,573511,593042,719979,619408,642151,557950,789781,679636,610797,514388,576767,512451,736558,617619,550750,705807,637324,616495,620245,544931,565946,602292,612278,593722,602152,540944,662090,613729,576457,638809,620670,708275,762757,562320,571415,499956,558128,586812,581852,657859,701006,618192,586253,611039,707047,582272,676881,643967,598482,
54000,689627,636272,553143,789217,571813,640238,561519,714403,607547,670637,571324,593412,571031,567442,698122,613221,596104,554102,630024,633605,547270,598988,610520,577808,537532,590184,586578,577197,652906,662952,606925,581727,660106,559231,584161,619631,563652,964428,640400,621012,554199,626831,558977,601803,534312,589792,567427,742012,624289,610218,
55000,564848,598582,552461,828092,716276,600423,650869,619177,724613,593176,611167,601280,591850,623120,578528,551754,713079,650027,785064,822975,579497,705068,621228,552585,598528,635870,630098,564246,863736,660560,648061,797896,622554,646471,568707,582504,584110,610760,607201,647055,596258,612162,625791,568959,635367,647486,618682,548511,631756,573026,
56000,549420,619553,553949,628357,770760,698559,711163,620570,631541,654724,683686,647570,606330,641240,610440,702150,617717,589484,646702,686959,652035,554918,701114,663965,603842,564296,663856,568825,715436,595948,636872,718596,647998,647812,604134,543877,607753,580222,570811,724827,793855,628075,645251,773612,546140,668571,635986,632567,638816,655506,
57000,632000,632500,618114,593928,744716,642920,697811,741205,653723,735286,585557,599394,735965,639037,641320,708107,669728,591256,612413,827618,741097,646292,642872,619452,760348,976308,805122,589870,889301,630721,628158,647194,560655,638712,604064,562577,650704,716870,641000,658566,576025,656942,633064,692058,720850,554558,681365,603446,593405,664838,
58000,593595,582329,615041,598933,709790,560731,611421,647878,548475,702745,625247,529298,626045,703439,626295,757788,794132,616389,590086,654465,639974,591837,701283,614605,596512,610387,692193,642041,671747,665227,811070,555017,786329,768147,659079,612887,680851,650726,693157,725472,753345,603306,605791,596800,751837,985592,729273,585599,611048,699090,
59000,692277,617633,838479,658045,773753,584375,714689,636019,672673,648730,663008,685716,704424,706394,609792,614569,804400,683214,752442,639395,707882,693348,740886,585249,741002,623000,720088,716005,616769,626826,736364,643457,610714,691437,787173,807621,685685,910392,750993,615923,591834,755804,663175,792150,649971,718254,742192,710968,570630,641241,
60000,684935,677479,703094,742644,693697,672283,698477,719057,600544,629397,627560,733177,686329,776610,912115,726341,642064,670400,747447,693483,673736,608007,761415,614810,762604,690276,732134,667929,645115,673274,688823,823644,661314,659104,655355,665083,606490,623328,680204,736423,711037,641505,719424,632617,705072,786265,597287,699308,607230,802659,
61000,657037,869645,606053,683497,820566,698521,643780,717577,727506,612225,624699,1017030,893483,706756,707423,614776,742333,728946,721955,722422,742031,659227,661889,685697,617446,668201,647680,745921,735755,697548,643856,651681,654864,671874,724147,635428,777864,891648,629753,658740,661776,804634,699933,709125,816114,696963,679894,689446,650954,670381,
62000,904499,794194,750281,726856,697677,759493,910368,719650,728149,715913,717033,721301,788712,661086,657019,678374,678527,668015,632746,609503,633665,750372,816610,716876,765596,681012,675198,641232,684565,635805,653213,706894,690162,726390,607691,671706,657021,612512,672050,660373,682163,701687,733192,679312,728793,630655,874793,738373,654010,607823,
63000,803975,821023,755233,750043,667098,664984,720558,987358,707801,690168,835515,681821,860495,601587,757498,804052,813755,665811,738539,698758,786404,628260,666309,677299,667021,713700,607697,760222,815746,719010,645888,724933,727693,667177,739844,697256,644694,703074,754617,795045,787339,647477,691487,810278,623631,782908,778361,785026,673112,778678,
64000,650784,705426,740904,914316,785207,716008,809922,668526,664152,670725,866563,762912,653146,721601,685501,762539,823001,731365,786704,727864,810306,798869,728568,678445,689996,781371,676203,760495,637649,866511,808728,897853,785358,895092,733422,773391,790787,847103,678967,670583,624913,665241,736813,709867,863652,679392,696883,683848,738166,752453,
65000,782396,629743,786895,753843,725307,732988,642749,759256,722596,637868,664879,692631,911967,761780,721271,689921,802258,747216,628232,764452,661848,847594,783120,796799,842909,688896,721009,883335,744580,904341,931881,768550,656569,671798,722659,707624,700134,799517,723512,687003,722354,719047,767758,660674,741981,635575,760536,774239,814019,838950,
66000,773499,615154,771578,709681,932636,798235,719454,740196,686625,699750,691972,705734,766019,719428,709505,831823,839781,895622,690933,701687,761569,850130,649981,899674,690027,661930,1013546,706798,739778,1016793,784537,766624,782403,770520,789178,797637,798676,623369,708359,741894,833620,735869,732563,789911,729229,681181,719745,812612,633690,763858,
67000,868211,730820,720109,731680,787729,780691,1006953,780559,957777,709575,1021331,711692,786757,762339,722984,812152,820306,772420,768765,681146,764449,792813,857438,805199,848031,828291,759319,739198,768096,726694,770265,672159,703957,695118,813604,838124,845203,762065,787850,730435,739237,743856,703675,690390,663230,740425,659592,739357,691141,745843,
68000,697713,718830,727041,900826,754843,758541,925581,777459,798629,755357,758969,695816,739344,776495,831141,728266,759485,727119,796695,776898,877879,749864,845056,754037,808152,782438,889149,791610,754858,793202,685386,873482,798878,824897,734322,860708,868962,685942,644552,871154,873295,731725,821638,745007,851269,742889,656368,812700,694337,733304,
69000,837236,677409,898799,872105,799040,899946,744786,838802,742878,745222,929490,783252,855170,723564,730275,797089,832281,675751,817700,789221,847048,772413,793798,727714,855345,832393,954878,737273,841718,689844,763920,789015,1033620,822791,713361,677210,973727,744364,837632,715124,879455,813693,767176,750638,753999,877029,864438,1020850,729623,962277,
70000,877337,708979,913151,823768,934365,756218,796795,784795,860562,794284,799425,687350,929687,929928,881540,709779,791448,843383,763865,964766,1078830,969706,701288,829784,767166,814863,683334,897972,699102,706644,752120,935810,779286,888265,836849,683788,890989,740649,668466,767878,774140,849129,689815,791232,712917,903794,1171711,804146,807803,890159,
71000,767337,666434,693737,824936,914239,775080,1106204,1036673,806145,751091,723772,852399,925925,888765,768145,961815,771518,858981,870560,793951,874877,783918,760355,944573,963428,941388,853187,838845,822256,831602,756383,804564,798889,826003,947619,981455,871131,1086820,810389,996915,844220,799105,779204,773694,860030,796376,982802,847064,794335,945776,
72000,713817,826279,862139,813074,731670,901299,835851,893930,715914,749064,877367,945773,777821,886191,887090,814472,715418,720125,738055,876620,812227,807945,797089,958776,881816,865297,874437,904211,843281,1082623,800089,770527,746160,863402,790205,908224,884159,901631,822842,755555,731552,1031570,764325,935221,836476,810623,699127,853095,804303,763729,
73000,789841,797405,845292,1072775,738319,933712,941661,753934,829298,973461,776551,781023,935921,840944,777467,1063142,916683,860821,866667,834718,780409,887967,687249,771756,814839,822217,843696,755011,824104,820471,1009264,880007,842537,806536,871725,816622,899510,886849,931459,925602,825883,763700,902695,987835,777527,841293,870270,842369,823846,746435,
74000,904901,769321,879380,759502,940079,1022976,764303,740022,780321,800693,811765,816207,774293,835540,798722,892825,881244,835233,933067,889962,730797,756406,1004423,894771,837936,796343,795882,735184,793049,851008,1092893,1024049,778953,798350,918419,906422,783075,724298,816033,1198113,929445,818724,929023,845223,763568,1014858,848163,994910,1183367,875943,
75000,861340,731221,771884,801557,734880,898697,826792,979142,739987,798590,919343,923869,975482,948604,884670,830622,778924,912314,959060,702907,968634,1004491,1016491,886542,1196103,943617,825901,863313,978018,787827,799985,1161928,782061,907644,1176876,868048,836009,832775,883243,753357,851270,958633,982348,1066583,845700,893523,820796,783056,799914,809463,
76000,909274,876138,892426,973092,767465,882524,858677,905419,819046,854016,878487,1023348,962220,746999,819900,793867,1058852,868666,856924,803867,734930,876194,818892,973312,984066,852755,917068,965867,897929,894895,1005691,962616,780300,848180,907965,989053,769509,741738,921267,870894,830017,968782,834088,917534,898000,818831,877956,802374,978947,993872,
77000,1067331,769642,880062,855444,929561,866721,841156,909139,832288,955014,792022,866147,1038170,937906,826136,913941,942313,884521,1015249,838495,834817,814505,821566,1194981,1038466,991739,850210,782860,931272,901284,943124,878712,891324,878714,1072048,913513,917533,775015,1141677,982330,1009964,942199,887514,896385,996734,1028304,1072161,1105392,827140,833353,
78000,1048008,1066601,909842,873231,882488,855326,881207,888026,1215194,895849,1053257,1120191,896229,914741,914218,1050852,1257597,1096629,744570,955027,907860,914350,1071464,831292,1008416,1043230,1019183,1139226,963063,899825,964216,834364,893682,1023145,950033,923189,1161484,906620,1074017,1219718,897421,949560,964771,989358,836010,841735,996611,1010529,939611,929462,
79000,827568,892467,819320,812492,878774,965697,842046,1053189,859506,921771,810149,914798,986384,941516,970454,973772,863503,974454,1006285,959523,995430,973762,771242,941722,808257,867049,920482,812192,835874,929224,972223,869586,1051103,1104210,946024,989904,780916,1243609,877686,960752,1113860,825385,1080342,812551,844087,1108745,798817,963870,811512,806758,
80000,881998,1027174,938179,846312,927256,991604,1224628,845451,960440,1067689,870897,904498,925062,1061706,820605,940586,916812,897254,866106,889369,989425,792258,936464,976746,966242,1177486,971746,852053,1043492,815929,896234,1000315,921208,1016806,887754,1042536,954155,944204,1173787,811640,970319,978788,888520,1092313,1052019,922750,1003797,859461,873758,904973,
81000,939864,1270349,920189,851566,1100488,1133793,957864,1069634,899130,1072507,909637,779065,1037992,1130420,983364,912044,905908,1003844,952250,892258,852082,865467,920796,826361,1106590,976217,925533,911536,930108,985060,971563,1148417,903461,968310,945534,1253936,942416,927378,897577,1044734,962680,809785,926267,1201159,893653,1042052,871067,1121711,961119,909133,
82000,819387,883534,967136,917740,1032771,1266200,884299,852279,864851,1022458,889568,1027244,979320,1064052,980881,863447,961672,1251302,964430,1047866,1157735,945526,842360,950002,1196823,1155411,853626,1028652,815984,890775,907712,1037685,958738,869044,944731,916403,920873,913524,1143157,862251,1034644,1034060,891751,1181262,965123,1071210,962403,859307,925504,834695,
83000,907291,1040879,890168,1060917,943872,895661,931205,957182,1033996,1286040,1164478,998926,907265,922411,906033,1060024,892747,876092,1066097,996877,1060250,1215596,914467,981300,962887,1036758,914442,1066301,921598,929123,976068,945111,1049305,846755,1008157,1249966,934083,926214,996366,1198109,1105449,901435,868026,931366,1010409,963393,1011036,925885,940867,918365,
84000,898900,880011,869788,872987,1109194,1073075,1123605,907771,957499,898030,881069,903282,1120916,1009218,1237775,873770,955933,1020587,1142375,1338047,957961,1050664,963332,952348,1143333,1058954,906489,1033561,1256524,1226475,940658,923192,857634,922190,968674,859089,955063,905766,1294905,924108,895469,860565,938687,979032,1230464,900613,947648,1043793,845006,955028,
85000,894017,853720,970752,884158,964221,971495,1145391,981447,1034885,1041115,1024241,893523,927728,988949,925708,1132436,964066,998802,983134,972219,967574,1000351,914497,897174,1069141,960692,1334201,1049771,975382,1040577,1219730,1069564,927970,921352,908032,930986,1029686,1090619,936531,960038,1026852,1030415,924550,1098910,894568,935493,1072785,1200707,849690,1057025,
86000,1101613,1047349,1005345,912856,953450,1113764,972260,1137709,953010,1279684,1102817,1007799,1143233,1007549,999808,946633,984401,993398,1019909,1103915,845246,927858,991245,960813,1174411,1099065,895695,993105,1117072,950861,965149,1258507,1052310,1009624,1026433,877059,1211920,1068686,933636,948004,912575,1626617,964951,939875,1028347,1168381,1013957,949479,1119578,1085351,
87000,1021148,1111440,1147384,974312,1056403,1170067,854371,1095751,954915,1126336,1089213,993131,1068185,926320,1048242,1210019,977041,1082713,979240,1274210,978521,917977,1028204,1048994,1112273,1055664,1006510,1387463,1164599,937775,1140532,1121786,927347,1015117,1161186,1094861,968937,874505,1007238,899784,979688,1126033,1307289,908920,1111283,1104894,903139,1020406,1025499,1104362,
88000,1100771,902747,927763,1034789,1034220,1064285,1119554,1034834,1145942,1295593,935587,1084217,942127,1012416,1074277,919111,1130544,1138515,982487,1298445,1182398,1067590,1153693,890224,1102897,1050389,905502,1103589,981979,1160597,1060095,1228263,1308145,1004902,985925,1149041,979687,999647,1034626,993468,1026440,977067,1128003,910739,1094012,888083,1093345,1085868,960709,1050026,
89000,1039281,1009472,1052155,1086633,976816,1003101,1132790,987435,1099886,1009037,1231107,978157,1024794,1006094,1564276,997076,1083803,1002722,990135,1036897,1175209,911536,1049499,976674,1205188,1173888,1005366,965340,1011367,1000118,974103,981453,1142326,1067788,1097776,1016053,966880,890528,1036941,1063998,1086807,1179068,994930,1167163,1141797,1115240,1269721,1292326,1019139,1086695,
90000,857847,959360,1123836,1372150,1156758,1073011,1242656,1059745,974857,942383,1100845,1179962,1264533,1107665,1193631,1138987,920960,952210,979927,952983,1127145,939938,1263998,1509468,958931,1101429,1039994,952069,1081880,1054498,972792,1103408,1160060,951733,1007799,935154,1029456,892537,1283690,1096782,977380,1186015,979201,1214172,1008260,970930,897819,1173877,1004116,1371020,
91000,1158478,1172623,964332,1064615,1270513,1154438,1127410,1040605,1162642,1170576,877371,1115464,1070113,904353,1045971,1347465,1050047,1121540,1117745,999755,1215535,941807,1055424,1099471,1140320,1065390,1077618,1112910,1002009,1209997,1129352,1237673,1182425,1169758,1152049,1006089,980816,1131800,1171267,973147,983142,1071406,1013925,956183,1118674,1273990,1264012,993237,1198152,1081665,
92000,1119828,927520,1264758,975858,1196437,1087254,993253,1168064,1010514,1011739,1035565,1220294,1021633,1074860,979646,1069422,1035410,1097971,944997,1209281,1194577,1127464,1297493,1023897,1146495,1179616,1267705,1017841,1239311,1457210,1087303,1146836,960182,987580,1142507,1226307,922068,1027768,1168226,1063820,999442,1196416,965454,1161470,1088435,1280720,1026085,1246184,947004,1253631,
93000,1009521,1138664,973782,1322023,1045650,1044564,1074244,1089187,1090308,1045490,893319,1006726,1435786,1050370,1221497,1038252,1251412,1200850,1195441,998982,1284635,1243571,1006324,1132183,1127932,1223350,1028608,1133928,969002,1093529,1221050,1018541,1155199,1246906,1070087,1039784,1118648,1093517,960877,1305328,1115079,1145549,1013451,1070707,1023109,1016803,1127916,1008800,1105771,1070805,
94000,1122443,1287848,1142243,1059398,1010816,1140396,1344460,1218535,1145339,1061347,1004496,1050039,1094151,1131703,1062214,1288472,993190,975410,1106771,1117553,1213167,1093359,1122627,1121159,1104418,1068543,1037780,1180424,997801,1103025,1139929,1156436,1057669,1002701,1105372,1061707,1131929,977644,1173533,1092983,979075,1112087,1079685,1006635,1162655,1274193,1113692,2016902,1106390,1034796,
95000,1078542,1223342,1299420,1201657,1380057,1108363,1159378,1219890,1069392,1255625,1103729,1230922,1010654,1003476,1065752,1098238,1192844,1280959,1099206,1065662,1009253,1133668,1170323,1151898,1066965,1259363,1236948,1073931,1106626,1310866,1154548,1021097,1149072,1245370,1274983,1116526,1215166,1232660,1029154,1035736,960378,953622,1264384,1208081,1093016,1527341,1363793,1058162,1176979,1041287,
96000,1111810,1152449,1188216,1146403,1116514,1008832,1217115,1758193,1018738,1186428,1286735,1185801,1265896,1167030,1082940,1247737,1007384,1025333,1117542,1320758,1180907,1192465,1111057,1194657,1322543,1081712,1018714,1324800,1084913,1077541,1199150,1010303,1178232,1162981,1113759,1354715,1013608,1305862,1046857,1100750,1326105,971790,996974,1201628,1187601,1125233,1060665,1043373,1187369,1042338,
97000,991008,1094354,1017297,1353694,1064864,1128939,1057804,1203662,1074492,1161366,1258103,1528131,1141554,1083070,1045831,1214300,1187407,1067999,1118482,1131229,1239751,1304981,1093415,1409867,1045446,1045893,1004737,1161648,1149428,1112851,969221,1207198,1144520,1072736,1225912,1112757,1422438,1159304,962411,1162824,1050321,1092254,1202892,1443851,1150238,1098672,1141068,1071185,1016660,1099426,
98000,1176947,1146812,1127737,1223823,1069067,1279347,1135724,1308758,1118964,1127779,1131130,1345381,1398244,1044377,1143974,1006035,1166166,1182919,1052982,1264106,1209629,1219802,1089056,1021960,1097479,1217478,1174055,1330794,1198136,1182832,1268457,1144435,1210922,1256280,1270955,1261188,1290078,1011319,1046799,1131217,1049987,1161403,1329457,1113641,1066064,1129212,1068333,1117369,997414,1381235,
99000,1114298,1038570,1058366,1229595,1191102,1127545,1381980,1430800,1301689,1115535,1586291,1122996,1156954,1098613,1089132,1362194,1421286,1281123,1202597,1236606,1091041,1392029,1134597,1193760,986060,1230845,1195971,991704,1273235,1137268,1099612,1134993,994273,1154943,1181045,1118860,1195733,1538741,1027170,1354743,1223493,1451123,1147715,1122004,1110456,1150839,1041451,1220108,1328051,1184114,
100000,1076751,1118960,1500794,999194,1278280,1296823,1279806,1250908,1288175,1081361,1177141,1171915,1171358,1223406,1173019,1103168,1106138,1171708,1274294,1171806,1333467,1252956,1192323,1127038,1298850,1130026,1238333,1450628,1248879,1286157,1247967,1089060,1140155,1174520,1115063,1197539,1087666,1276069,1429649,1083562,1303006,1218058,1099999,1238489,1599713,1067188,1152964,1215250,1254148,1156244,
